algorithm,dataset,budget,trial,best_accuracy,best_fitness,n_queries,elapsed_s,is_real_data
Random,cifar10,100,210,70.0006,29.9994,100,0.0,False
Random,cifar10,100,203,70.0345,29.9655,100,0.0,False
Random,cifar10,100,86,65.0839,34.9161,100,0.001,False
Random,cifar10,100,92,82.0162,17.9838,100,0.001,False
Random,cifar10,100,214,70.076,29.924,100,0.0,False
Random,cifar10,100,96,70.0253,29.9747,100,0.001,False
Random,cifar10,100,206,65.0836,34.9164,100,0.001,False
Random,cifar10,100,213,65.0885,34.9115,100,0.001,False
Random,cifar10,100,220,70.0232,29.9768,100,0.0,False
Random,cifar10,100,63,70.025,29.975,100,0.001,False
Random,cifar10,100,219,65.05,34.95,100,0.001,False
Random,cifar10,100,222,69.9995,30.0005,100,0.0,False
Random,cifar10,100,218,70.0681,29.9319,100,0.0,False
Random,cifar10,100,224,74.9244,25.0756,100,0.001,False
Random,cifar10,100,97,70.0121,29.9879,100,0.001,False
Random,cifar10,100,22,70.0253,29.9747,100,0.001,False
Random,cifar10,100,64,64.9993,35.0007,100,0.001,False
Random,cifar10,100,226,70.0615,29.9385,100,0.0,False
Random,cifar10,100,225,69.9745,30.0255,100,0.0,False
Random,cifar10,100,229,65.0885,34.9115,100,0.0,False
Random,cifar10,100,228,65.0721,34.9279,100,0.001,False
Random,cifar10,100,233,70.0505,29.9495,100,0.0,False
Random,cifar10,100,231,70.0007,29.9993,100,0.0,False
Random,cifar10,100,230,69.9694,30.0306,100,0.0,False
Random,cifar10,100,232,70.0758,29.9242,100,0.0,False
Random,cifar10,100,215,65.1175,34.8825,100,0.0,False
Random,cifar10,100,62,70.0341,29.9659,100,0.001,False
Random,cifar10,100,239,69.9785,30.0215,100,0.0,False
Random,cifar10,100,234,70.0622,29.9378,100,0.0,False
Random,cifar10,100,236,69.9685,30.0315,100,0.001,False
Random,cifar10,100,235,69.8756,30.1244,100,0.0,False
Random,cifar10,100,248,69.9508,30.0492,100,0.0,False
Random,cifar10,100,246,65.0696,34.9304,100,0.0,False
Random,cifar10,100,238,70.0528,29.9472,100,0.0,False
Random,cifar10,100,240,70.0112,29.9888,100,0.0,False
Random,cifar10,100,237,70.038,29.962,100,0.001,False
Random,cifar10,100,241,70.0266,29.9734,100,0.0,False
Random,cifar10,100,245,74.9837,25.0163,100,0.0,False
Random,cifar10,100,72,70.0615,29.9385,100,0.001,False
Random,cifar10,100,251,69.9582,30.0418,100,0.0,False
Random,cifar10,100,242,74.9332,25.0668,100,0.0,False
Random,cifar10,100,243,74.9332,25.0668,100,0.0,False
Random,cifar10,100,256,69.9954,30.0046,100,0.0,False
Random,cifar10,100,249,65.0835,34.9165,100,0.0,False
Random,cifar10,100,252,70.0558,29.9442,100,0.0,False
Random,cifar10,100,255,70.0006,29.9994,100,0.0,False
Random,cifar10,100,87,69.9788,30.0212,100,0.001,False
Random,cifar10,100,258,65.0605,34.9395,100,0.0,False
Random,cifar10,100,259,69.9595,30.0405,100,0.0,False
Random,cifar10,100,257,70.1459,29.8541,100,0.0,False
Random,cifar10,100,250,69.9529,30.0471,100,0.001,False
Random,cifar10,100,260,70.0672,29.9328,100,0.0,False
Random,cifar10,100,261,70.0417,29.9583,100,0.0,False
Random,cifar10,100,264,69.9584,30.0416,100,0.0,False
Random,cifar10,100,265,69.9384,30.0616,100,0.0,False
Random,cifar10,100,269,74.9839,25.0161,100,0.0,False
Random,cifar10,100,263,69.9609,30.0391,100,0.0,False
Random,cifar10,100,273,65.1167,34.8833,100,0.0,False
Random,cifar10,100,271,65.023,34.977,100,0.0,False
Random,cifar10,100,266,70.0039,29.9961,100,0.0,False
Random,cifar10,100,272,70.1549,29.8451,100,0.0,False
Random,cifar10,100,274,70.0627,29.9373,100,0.001,False
Random,cifar10,100,275,70.0838,29.9162,100,0.001,False
Random,cifar10,100,277,75.082,24.918,100,0.001,False
Random,cifar10,100,270,78.0293,21.9707,100,0.001,False
Random,cifar10,100,202,75.0263,24.9737,100,0.001,False
Random,cifar10,100,205,74.9292,25.0708,100,0.001,False
Random,cifar10,100,279,74.9837,25.0163,100,0.0,False
Random,cifar10,100,278,70.0803,29.9197,100,0.0,False
Random,cifar10,100,282,65.0531,34.9469,100,0.0,False
Random,cifar10,100,276,70.0305,29.9695,100,0.0,False
Random,cifar10,100,286,69.9363,30.0637,100,0.0,False
Random,cifar10,100,216,70.1027,29.8973,100,0.001,False
Random,cifar10,100,289,65.0405,34.9595,100,0.0,False
Random,cifar10,100,291,70.0274,29.9726,100,0.0,False
Random,cifar10,100,217,74.9451,25.0549,100,0.001,False
Random,cifar10,100,292,70.0084,29.9916,100,0.0,False
Random,cifar10,100,293,69.992,30.008,100,0.0,False
Random,cifar10,100,221,74.9956,25.0044,100,0.001,False
Random,cifar10,100,295,69.9736,30.0264,100,0.0,False
Random,cifar10,100,223,75.0109,24.9891,100,0.001,False
Random,cifar10,100,298,75.0112,24.9888,100,0.0,False
Random,cifar10,100,299,70.0807,29.9193,100,0.0,False
Random,cifar10,100,302,74.9954,25.0046,100,0.0,False
Random,cifar10,100,227,70.0156,29.9844,100,0.001,False
Random,cifar10,100,306,70.0473,29.9527,100,0.0,False
Random,cifar10,100,304,65.042,34.958,100,0.0,False
Random,cifar10,100,308,75.004,24.996,100,0.0,False
Random,cifar10,100,305,65.043,34.957,100,0.0,False
Random,cifar10,100,309,70.0697,29.9303,100,0.0,False
Random,cifar10,100,311,70.0616,29.9384,100,0.0,False
Random,cifar10,100,310,70.0253,29.9747,100,0.001,False
Random,cifar10,100,315,89.9837,10.0163,100,0.0,False
Random,cifar10,100,244,69.9609,30.0391,100,0.001,False
Random,cifar10,100,316,70.0004,29.9996,100,0.0,False
Random,cifar10,100,247,69.9381,30.0619,100,0.001,False
Random,cifar10,100,317,74.9292,25.0708,100,0.0,False
Random,cifar10,100,254,70.0558,29.9442,100,0.001,False
Random,cifar10,100,320,74.9451,25.0549,100,0.0,False
Random,cifar10,100,319,69.9194,30.0806,100,0.0,False
Random,cifar10,100,318,69.9954,30.0046,100,0.0,False
Random,cifar10,100,321,74.9734,25.0266,100,0.0,False
Random,cifar10,100,322,75.0088,24.9912,100,0.0,False
Random,cifar10,100,253,70.0473,29.9527,100,0.001,False
Random,cifar10,100,325,70.0112,29.9888,100,0.0,False
Random,cifar10,100,327,65.0122,34.9878,100,0.0,False
Random,cifar10,100,328,65.1138,34.8862,100,0.0,False
Random,cifar10,100,326,69.9479,30.0521,100,0.0,False
Random,cifar10,100,330,89.9837,10.0163,100,0.0,False
Random,cifar10,100,329,65.0812,34.9188,100,0.0,False
Random,cifar10,100,333,69.9497,30.0503,100,0.0,False
Random,cifar10,100,332,70.0684,29.9316,100,0.0,False
Random,cifar10,100,331,74.9956,25.0044,100,0.0,False
Random,cifar10,100,335,69.9853,30.0147,100,0.0,False
Random,cifar10,100,339,65.079,34.921,100,0.0,False
Random,cifar10,100,337,69.9482,30.0518,100,0.0,False
Random,cifar10,100,334,70.048,29.952,100,0.0,False
Random,cifar10,100,294,70.0371,29.9629,100,0.001,False
Random,cifar10,100,340,70.0558,29.9442,100,0.0,False
Random,cifar10,100,338,75.0473,24.9527,100,0.0,False
Random,cifar10,100,342,70.0006,29.9994,100,0.0,False
Random,cifar10,100,343,69.9555,30.0445,100,0.0,False
Random,cifar10,100,341,65.0614,34.9386,100,0.0,False
Random,cifar10,100,346,70.1576,29.8424,100,0.0,False
Random,cifar10,100,347,70.0121,29.9879,100,0.0,False
Random,cifar10,100,345,70.0283,29.9717,100,0.0,False
Random,cifar10,100,262,69.9764,30.0236,100,0.001,False
Random,cifar10,100,349,76.0475,23.9525,100,0.0,False
Random,cifar10,100,268,65.045,34.955,100,0.001,False
Random,cifar10,100,267,69.9615,30.0385,100,0.001,False
Random,cifar10,100,350,70.0226,29.9774,100,0.0,False
Random,cifar10,100,351,69.9954,30.0046,100,0.0,False
Random,cifar10,100,353,70.0933,29.9067,100,0.0,False
Random,cifar10,100,352,64.9995,35.0005,100,0.0,False
Random,cifar10,100,355,70.0697,29.9303,100,0.0,False
Random,cifar10,100,356,70.0247,29.9753,100,0.0,False
Random,cifar10,100,354,65.0934,34.9066,100,0.0,False
Random,cifar10,100,357,70.1549,29.8451,100,0.0,False
Random,cifar10,100,285,70.025,29.975,100,0.001,False
Random,cifar10,100,281,70.0558,29.9442,100,0.001,False
Random,cifar10,100,280,74.9935,25.0065,100,0.001,False
Random,cifar10,100,358,69.9656,30.0344,100,0.0,False
Random,cifar10,100,283,69.9401,30.0599,100,0.001,False
Random,cifar10,100,284,65.0835,34.9165,100,0.001,False
Random,cifar10,100,359,78.0293,21.9707,100,0.0,False
Random,cifar10,100,360,70.0277,29.9723,100,0.0,False
Random,cifar10,100,361,69.925,30.075,100,0.0,False
Random,cifar10,100,362,65.0718,34.9282,100,0.001,False
Random,cifar10,100,287,69.932,30.068,100,0.001,False
Random,cifar10,100,290,69.9622,30.0378,100,0.001,False
Random,cifar10,100,288,70.0928,29.9072,100,0.001,False
Random,cifar10,100,296,65.0478,34.9522,100,0.001,False
Random,cifar10,100,365,70.076,29.924,100,0.0,False
Random,cifar10,100,366,70.1047,29.8953,100,0.0,False
Random,cifar10,100,367,64.9986,35.0014,100,0.0,False
Random,cifar10,100,369,65.0527,34.9473,100,0.0,False
Random,cifar10,100,300,65.1082,34.8918,100,0.001,False
Random,cifar10,100,297,69.9701,30.0299,100,0.001,False
Random,cifar10,100,323,65.0656,34.9344,100,0.001,False
Random,cifar10,100,301,69.9423,30.0577,100,0.001,False
Random,cifar10,100,371,69.992,30.008,100,0.0,False
Random,cifar10,100,372,70.0625,29.9375,100,0.0,False
Random,cifar10,100,303,65.0645,34.9355,100,0.001,False
Random,cifar10,100,307,70.0458,29.9542,100,0.001,False
Random,cifar10,100,374,65.0844,34.9156,100,0.0,False
Random,cifar10,100,375,70.0061,29.9939,100,0.0,False
Random,cifar10,100,379,70.0455,29.9545,100,0.0,False
Random,cifar10,100,377,65.0071,34.9929,100,0.0,False
Random,cifar10,100,314,70.048,29.952,100,0.001,False
Random,cifar10,100,312,70.0291,29.9709,100,0.001,False
Random,cifar10,100,313,75.0015,24.9985,100,0.001,False
Random,cifar10,100,381,70.0678,29.9322,100,0.0,False
Random,cifar10,100,383,75.0112,24.9888,100,0.0,False
Random,cifar10,100,380,69.9636,30.0364,100,0.0,False
Random,cifar10,100,384,69.9384,30.0616,100,0.0,False
Random,cifar10,100,385,70.1576,29.8424,100,0.0,False
Random,cifar10,100,387,69.9583,30.0417,100,0.0,False
Random,cifar10,100,348,70.0247,29.9753,100,0.001,False
Random,cifar10,100,388,70.0229,29.9771,100,0.001,False
Random,cifar10,100,368,70.058,29.942,100,0.001,False
Random,cifar10,100,390,69.9995,30.0005,100,0.0,False
Random,cifar10,100,392,70.0929,29.9071,100,0.0,False
Random,cifar10,100,386,70.0505,29.9495,100,0.0,False
Random,cifar10,100,394,65.1316,34.8684,100,0.0,False
Random,cifar10,100,324,70.0558,29.9442,100,0.001,False
Random,cifar10,100,396,69.9227,30.0773,100,0.0,False
Random,cifar10,100,389,70.0687,29.9313,100,0.0,False
Random,cifar10,100,399,65.1082,34.8918,100,0.0,False
Random,cifar10,100,397,70.0615,29.9385,100,0.0,False
Random,cifar10,100,398,65.0524,34.9476,100,0.0,False
Random,cifar10,100,400,65.1093,34.8907,100,0.0,False
Random,cifar10,100,336,70.0247,29.9753,100,0.001,False
Random,cifar10,100,402,80.0663,19.9337,100,0.0,False
Random,cifar10,100,406,75.0473,24.9527,100,0.0,False
Random,cifar10,100,403,69.9812,30.0188,100,0.0,False
Random,cifar10,100,407,70.0155,29.9845,100,0.0,False
Random,cifar10,100,405,65.023,34.977,100,0.0,False
Random,cifar10,100,344,70.0973,29.9027,100,0.001,False
Random,cifar10,100,404,69.9788,30.0212,100,0.0,False
Random,cifar10,100,409,70.0435,29.9565,100,0.0,False
Random,cifar10,100,410,70.0004,29.9996,100,0.001,False
Random,cifar10,100,408,70.058,29.942,100,0.0,False
Random,cifar10,100,412,65.0765,34.9235,100,0.0,False
Random,cifar10,100,411,70.0672,29.9328,100,0.0,False
Random,cifar10,100,416,70.0928,29.9072,100,0.0,False
Random,cifar10,100,413,74.9292,25.0708,100,0.0,False
Random,cifar10,100,414,70.0253,29.9747,100,0.001,False
Random,cifar10,100,418,69.9869,30.0131,100,0.0,False
Random,cifar10,100,419,70.0277,29.9723,100,0.0,False
Random,cifar10,100,420,76.0475,23.9525,100,0.0,False
Random,cifar10,100,421,69.9748,30.0252,100,0.0,False
Random,cifar10,100,425,74.9956,25.0044,100,0.0,False
Random,cifar10,100,422,70.0807,29.9193,100,0.0,False
Random,cifar10,100,423,70.0758,29.9242,100,0.0,False
Random,cifar10,100,417,65.0722,34.9278,100,0.0,False
Random,cifar10,100,429,69.9793,30.0207,100,0.0,False
Random,cifar10,100,430,69.9785,30.0215,100,0.0,False
Random,cifar10,100,432,70.0431,29.9569,100,0.0,False
Random,cifar10,100,428,70.0678,29.9322,100,0.0,False
Random,cifar10,100,431,70.1049,29.8951,100,0.0,False
Random,cifar10,100,363,74.9734,25.0266,100,0.001,False
Random,cifar10,100,433,69.9737,30.0263,100,0.0,False
Random,cifar10,100,364,70.0151,29.9849,100,0.001,False
Random,cifar10,100,434,69.9764,30.0236,100,0.0,False
Random,cifar10,100,435,74.9956,25.0044,100,0.0,False
Random,cifar10,100,439,70.048,29.952,100,0.0,False
Random,cifar10,100,442,70.0672,29.9328,100,0.0,False
Random,cifar10,100,443,65.0253,34.9747,100,0.0,False
Random,cifar10,100,444,70.0367,29.9633,100,0.0,False
Random,cifar10,100,370,69.9574,30.0426,100,0.001,False
Random,cifar10,100,445,70.0928,29.9072,100,0.0,False
Random,cifar10,100,373,75.082,24.918,100,0.001,False
Random,cifar10,100,450,65.0855,34.9145,100,0.0,False
Random,cifar10,100,452,70.0835,29.9165,100,0.0,False
Random,cifar10,100,451,70.0444,29.9556,100,0.001,False
Random,cifar10,100,453,70.0929,29.9071,100,0.0,False
Random,cifar10,100,376,65.0598,34.9402,100,0.001,False
Random,cifar10,100,378,69.9908,30.0092,100,0.001,False
Random,cifar10,100,458,75.004,24.996,100,0.0,False
Random,cifar10,100,415,69.9584,30.0416,100,0.001,False
Random,cifar10,100,382,69.9827,30.0173,100,0.001,False
Random,cifar10,100,459,70.0155,29.9845,100,0.0,False
Random,cifar10,100,462,69.9509,30.0491,100,0.0,False
Random,cifar10,100,464,78.0293,21.9707,100,0.0,False
Random,cifar10,100,391,65.0173,34.9827,100,0.001,False
Random,cifar10,100,393,70.0928,29.9072,100,0.001,False
Random,cifar10,100,465,74.9956,25.0044,100,0.0,False
Random,cifar10,100,463,70.0487,29.9513,100,0.0,False
Random,cifar10,100,470,65.0233,34.9767,100,0.0,False
Random,cifar10,100,469,89.9837,10.0163,100,0.0,False
Random,cifar10,100,395,70.0266,29.9734,100,0.001,False
Random,cifar10,100,472,70.0061,29.9939,100,0.0,False
Random,cifar10,100,471,70.0678,29.9322,100,0.0,False
Random,cifar10,100,476,82.0162,17.9838,100,0.0,False
Random,cifar10,100,474,74.9935,25.0065,100,0.0,False
Random,cifar10,100,478,70.0226,29.9774,100,0.0,False
Random,cifar10,100,479,70.0258,29.9742,100,0.0,False
Random,cifar10,100,473,69.8888,30.1112,100,0.0,False
Random,cifar10,100,401,69.9584,30.0416,100,0.001,False
Random,cifar10,100,483,70.0345,29.9655,100,0.0,False
Random,cifar10,100,485,69.9413,30.0587,100,0.0,False
Random,cifar10,100,481,69.9801,30.0199,100,0.0,False
Random,cifar10,100,456,70.0528,29.9472,100,0.0,False
Random,cifar10,100,480,70.0933,29.9067,100,0.0,False
Random,cifar10,100,486,70.0973,29.9027,100,0.0,False
Random,cifar10,100,488,70.0606,29.9394,100,0.0,False
Random,cifar10,100,487,69.9424,30.0576,100,0.0,False
Random,cifar10,100,484,70.0558,29.9442,100,0.001,False
